# t_obs[JD] wavelength[angstrom] pinholes[1ifYes]
2455455.041285 171.000000 0.000000
2455455.045391 284.000000 0.000000
2455455.050700 195.000000 0.000000
2455455.054785 304.000000 0.000000
2455455.541257 171.000000 0.000000
2455455.545366 284.000000 0.000000
2455455.550676 195.000000 0.000000
2455455.554749 304.000000 0.000000
2455456.041365 171.000000 0.000000
2455456.045469 284.000000 0.000000
2455456.050789 195.000000 0.000000
2455456.054848 304.000000 0.000000
2455456.541826 171.000000 0.000000
2455456.545928 284.000000 0.000000
2455456.551240 195.000000 0.000000
2455456.555319 304.000000 0.000000
2455457.020792 171.000000 0.000000
2455457.024889 284.000000 0.000000
2455457.030196 195.000000 0.000000
2455458.041394 171.000000 0.000000
2455458.045506 284.000000 0.000000
2455458.050806 195.000000 0.000000
2455458.054868 304.000000 0.000000
2455458.541294 171.000000 0.000000
2455458.545430 284.000000 0.000000
2455458.550727 195.000000 0.000000
2455458.554789 304.000000 0.000000
2455459.040899 171.000000 0.000000
2455459.050309 195.000000 0.000000
2455459.054373 304.000000 0.000000
2455459.540520 171.000000 0.000000
2455459.544604 284.000000 0.000000
2455459.549895 195.000000 0.000000
2455460.039475 171.000000 0.000000
2455460.043583 284.000000 0.000000
2455460.048904 195.000000 0.000000
2455460.052968 304.000000 0.000000
2455460.541212 171.000000 0.000000
2455460.550643 195.000000 0.000000
2455460.554722 304.000000 0.000000
2455461.041282 171.000000 0.000000
2455461.045371 284.000000 0.000000
2455461.054768 304.000000 0.000000
2455461.541303 171.000000 0.000000
2455461.545409 284.000000 0.000000
2455461.550736 195.000000 0.000000
2455461.554800 304.000000 0.000000
2455462.041222 171.000000 0.000000
2455462.045088 284.000000 0.000000
2455462.050415 195.000000 0.000000
2455462.054486 304.000000 0.000000
2455462.540643 171.000000 0.000000
2455462.544748 284.000000 0.000000
2455462.550059 195.000000 0.000000
2455462.554126 304.000000 0.000000
2455463.040533 171.000000 0.000000
2455463.049963 195.000000 0.000000
2455463.054027 304.000000 0.000000
2455463.541599 171.000000 0.000000
2455463.545702 284.000000 0.000000
2455463.551011 195.000000 0.000000
2455463.555076 304.000000 0.000000
2455464.041355 171.000000 0.000000
2455464.045457 284.000000 0.000000
2455464.050758 195.000000 0.000000
2455464.054823 304.000000 0.000000
2455464.540924 171.000000 0.000000
2455464.545046 284.000000 0.000000
2455464.550369 195.000000 0.000000
2455464.554437 304.000000 0.000000
2455465.040923 171.000000 0.000000
2455465.045025 284.000000 0.000000
2455465.050333 195.000000 0.000000
2455465.054402 304.000000 0.000000
2455465.540636 171.000000 0.000000
2455465.544737 284.000000 1.000000
2455465.550047 195.000000 0.000000
2455465.554110 304.000000 0.000000
2455466.040618 171.000000 0.000000
2455466.044709 284.000000 1.000000
2455466.050026 195.000000 0.000000
2455466.054100 304.000000 0.000000
2455466.540528 171.000000 0.000000
2455466.544628 284.000000 1.000000
2455466.554002 304.000000 0.000000
2455467.040151 171.000000 0.000000
2455467.044266 284.000000 1.000000
2455467.053615 304.000000 0.000000
2455467.541633 171.000000 0.000000
2455467.545732 284.000000 1.000000
2455467.551040 195.000000 0.000000
2455467.555126 304.000000 0.000000
2455468.041723 171.000000 0.000000
2455468.045824 284.000000 0.000000
2455468.051164 195.000000 0.000000
2455468.541356 171.000000 0.000000
2455468.545497 284.000000 0.000000
2455468.550805 195.000000 0.000000
2455468.554884 304.000000 0.000000
2455469.045004 284.000000 0.000000
2455469.050310 195.000000 0.000000
2455469.054383 304.000000 0.000000
2455469.541024 171.000000 0.000000
2455469.544588 284.000000 0.000000
2455469.549905 195.000000 0.000000
2455469.553987 304.000000 0.000000
2455470.040200 171.000000 0.000000
2455470.044304 284.000000 1.000000
2455470.049615 195.000000 0.000000
2455470.053677 304.000000 0.000000
2455470.541735 171.000000 0.000000
2455470.545839 284.000000 1.000000
2455470.555237 304.000000 0.000000
2455471.041285 171.000000 0.000000
2455471.045398 284.000000 1.000000
2455471.050701 195.000000 0.000000
2455471.540953 171.000000 0.000000
2455471.545061 284.000000 1.000000
2455471.550371 195.000000 0.000000
2455471.554454 304.000000 0.000000
2455472.040955 171.000000 0.000000
2455472.045058 284.000000 1.000000
2455472.050366 195.000000 0.000000
2455472.054429 304.000000 0.000000
2455472.540943 171.000000 0.000000
2455472.545045 284.000000 1.000000
2455472.550370 195.000000 0.000000
2455472.554432 304.000000 0.000000
2455473.039852 171.000000 0.000000
2455473.043960 284.000000 1.000000
2455473.049269 195.000000 0.000000
2455473.053329 304.000000 0.000000
2455473.539835 171.000000 0.000000
2455473.543948 284.000000 1.000000
2455473.549250 195.000000 0.000000
2455473.553313 304.000000 0.000000
2455474.039835 171.000000 0.000000
2455474.043953 284.000000 1.000000
2455474.049255 195.000000 0.000000
2455474.053317 304.000000 0.000000
2455474.541255 171.000000 0.000000
2455474.545358 284.000000 1.000000
2455474.550688 195.000000 0.000000
2455474.554761 304.000000 0.000000
2455475.040869 171.000000 0.000000
2455475.044972 284.000000 1.000000
2455475.049939 195.000000 0.000000
2455475.054002 304.000000 0.000000
2455475.544626 284.000000 1.000000
2455475.549930 195.000000 0.000000
2455475.554004 304.000000 0.000000
2455476.039843 171.000000 0.000000
2455476.049279 195.000000 0.000000
2455476.053338 304.000000 0.000000
2455476.539891 171.000000 0.000000
2455476.543990 284.000000 0.000000
2455476.549324 195.000000 0.000000
2455477.039399 171.000000 0.000000
2455477.043505 284.000000 0.000000
2455477.048808 195.000000 0.000000
2455477.541222 171.000000 0.000000
2455477.545332 284.000000 0.000000
2455477.550794 195.000000 0.000000
2455477.554854 304.000000 0.000000
2455478.041230 171.000000 0.000000
2455478.045348 284.000000 0.000000
2455478.050656 195.000000 0.000000
2455478.054717 304.000000 0.000000
2455478.540524 171.000000 0.000000
2455478.544626 284.000000 0.000000
2455478.549931 195.000000 0.000000
2455478.553991 304.000000 0.000000
2455479.040213 171.000000 0.000000
2455479.044330 284.000000 0.000000
2455479.049633 195.000000 0.000000
2455479.053720 304.000000 0.000000
2455479.540256 171.000000 0.000000
2455479.544353 284.000000 0.000000
2455479.553733 304.000000 0.000000
2455480.039732 171.000000 0.000000
2455480.043834 284.000000 0.000000
2455480.049151 195.000000 0.000000
2455480.053225 304.000000 0.000000
2455480.539785 171.000000 0.000000
2455480.543892 284.000000 0.000000
2455480.549201 195.000000 0.000000
2455480.553282 304.000000 0.000000
2455481.039473 171.000000 0.000000
2455481.043590 284.000000 0.000000
2455481.048893 195.000000 0.000000
2455481.052956 304.000000 0.000000
2455481.541712 171.000000 0.000000
2455481.545808 284.000000 0.000000
2455481.551120 195.000000 0.000000
2455481.555205 304.000000 0.000000
2455482.041640 171.000000 0.000000
2455482.045738 284.000000 0.000000
2455482.051045 195.000000 1.000000
2455482.055104 304.000000 0.000000
2455482.541331 171.000000 0.000000
2455482.545430 284.000000 0.000000
2455482.550745 195.000000 1.000000
2455482.554803 304.000000 0.000000
2455483.041214 171.000000 0.000000
2455483.045313 284.000000 0.000000
2455483.050621 195.000000 1.000000
2455483.054692 304.000000 0.000000
2455483.541328 171.000000 0.000000
2455483.550738 195.000000 0.000000
2455483.554803 304.000000 0.000000
2455484.041394 171.000000 0.000000
2455484.045502 284.000000 0.000000
2455484.050810 195.000000 0.000000
2455484.054872 304.000000 0.000000
2455484.541347 171.000000 0.000000
2455484.545492 284.000000 0.000000
2455484.550804 195.000000 0.000000
2455484.554867 304.000000 0.000000
2455485.040994 171.000000 0.000000
2455485.045098 284.000000 0.000000
2455485.050406 195.000000 0.000000
2455485.054479 304.000000 0.000000
2455485.600647 171.000000 0.000000
2455485.604749 284.000000 0.000000
2455485.610061 195.000000 0.000000
2455485.614124 304.000000 0.000000
2455486.040575 171.000000 0.000000
2455486.044700 284.000000 0.000000
2455486.054104 304.000000 0.000000
2455486.543866 284.000000 0.000000
2455486.549173 195.000000 0.000000
2455486.553236 304.000000 0.000000
2455487.039919 171.000000 0.000000
2455487.049395 195.000000 0.000000
2455487.053458 304.000000 0.000000
2455487.539166 171.000000 0.000000
2455487.543275 284.000000 0.000000
2455487.552647 304.000000 0.000000
2455488.038661 171.000000 0.000000
2455488.042786 284.000000 0.000000
2455488.052189 304.000000 0.000000
2455488.541672 171.000000 0.000000
2455488.545778 284.000000 0.000000
2455488.551116 195.000000 0.000000
2455488.555184 304.000000 0.000000
2455489.041619 171.000000 0.000000
2455489.045739 284.000000 0.000000
2455489.051050 195.000000 0.000000
2455489.055112 304.000000 0.000000
2455489.540609 171.000000 0.000000
2455489.544710 284.000000 0.000000
2455489.550024 195.000000 0.000000
2455489.554094 304.000000 0.000000
2455490.040107 171.000000 0.000000
2455490.049545 195.000000 0.000000
2455490.053626 304.000000 0.000000
2455490.539452 171.000000 0.000000
2455490.543511 284.000000 0.000000
2455490.548864 195.000000 0.000000
2455490.552928 304.000000 0.000000
2455491.039516 171.000000 0.000000
2455491.043627 284.000000 0.000000
2455491.048937 195.000000 0.000000
2455491.541454 171.000000 0.000000
2455491.550889 195.000000 0.000000
2455491.554974 304.000000 0.000000
2455492.041442 171.000000 0.000000
2455492.045565 284.000000 0.000000
2455492.050875 195.000000 0.000000
2455492.054940 304.000000 0.000000
2455492.540972 171.000000 0.000000
2455492.545003 284.000000 0.000000
2455492.550247 195.000000 0.000000
2455492.554247 304.000000 0.000000
2455493.041086 171.000000 0.000000
2455493.045119 284.000000 0.000000
2455493.050373 195.000000 0.000000
2455493.054373 304.000000 0.000000
2455493.541144 171.000000 0.000000
2455493.545175 284.000000 1.000000
2455493.550419 195.000000 0.000000
2455493.554449 304.000000 0.000000
2455494.041257 171.000000 0.000000
2455494.045286 284.000000 1.000000
2455494.050530 195.000000 0.000000
2455494.054554 304.000000 0.000000
2455494.540976 171.000000 0.000000
2455494.544992 284.000000 1.000000
2455494.550150 195.000000 0.000000
2455494.554152 304.000000 0.000000
2455495.040889 171.000000 0.000000
2455495.044924 284.000000 0.000000
2455495.050173 195.000000 0.000000
2455495.054174 304.000000 0.000000
2455495.541829 171.000000 0.000000
2455495.545858 284.000000 1.000000
2455495.551123 195.000000 0.000000
2455495.555119 304.000000 0.000000
2455496.041845 171.000000 0.000000
2455496.045874 284.000000 1.000000
2455496.051117 195.000000 0.000000
2455496.055115 304.000000 0.000000
2455496.541972 171.000000 0.000000
2455496.546001 284.000000 1.000000
2455496.551244 195.000000 0.000000
2455496.555247 304.000000 0.000000
2455497.041711 171.000000 0.000000
2455497.045759 284.000000 0.000000
2455497.051003 195.000000 0.000000
2455497.541800 171.000000 0.000000
2455497.551094 195.000000 0.000000
2455497.555088 304.000000 0.000000
2455498.041344 171.000000 0.000000
2455498.045405 284.000000 0.000000
2455498.050647 195.000000 0.000000
2455499.041343 171.000000 0.000000
2455499.045394 284.000000 0.000000
2455499.054629 304.000000 0.000000
2455499.616881 171.000000 0.000000
2455499.620992 284.000000 0.000000
2455499.630383 304.000000 0.000000
2455500.041829 171.000000 0.000000
2455500.045928 284.000000 0.000000
2455500.051231 195.000000 0.000000
2455500.055319 304.000000 0.000000
2455500.540938 171.000000 0.000000
2455500.545046 284.000000 0.000000
2455500.550316 195.000000 0.000000
2455500.554376 304.000000 0.000000
2455501.041064 171.000000 0.000000
2455501.045168 284.000000 0.000000
2455501.050470 195.000000 0.000000
2455501.054532 304.000000 0.000000
2455501.540966 171.000000 0.000000
2455501.545929 284.000000 0.000000
2455501.549928 195.000000 0.000000
2455501.554002 304.000000 0.000000
2455502.040119 171.000000 0.000000
2455502.044228 284.000000 0.000000
2455502.049536 195.000000 0.000000
2455502.053610 304.000000 0.000000
2455502.540203 171.000000 0.000000
2455502.544319 284.000000 0.000000
2455502.549628 195.000000 0.000000
2455502.553689 304.000000 0.000000
2455503.039816 171.000000 0.000000
2455503.043919 284.000000 0.000000
2455503.049231 195.000000 0.000000
2455503.053306 304.000000 0.000000
2455503.545844 284.000000 0.000000
2455503.551147 195.000000 0.000000
2455503.555208 304.000000 0.000000
2455504.041698 171.000000 0.000000
2455504.045801 284.000000 0.000000
2455504.051090 195.000000 0.000000
2455504.055153 304.000000 0.000000
2455504.541359 171.000000 0.000000
2455504.545476 284.000000 0.000000
2455504.550784 195.000000 0.000000
2455504.554856 304.000000 0.000000
2455505.041274 171.000000 0.000000
2455505.045379 284.000000 0.000000
2455505.050697 195.000000 0.000000
2455505.054759 304.000000 0.000000
2455505.541264 171.000000 0.000000
2455505.545379 284.000000 0.000000
2455505.550685 195.000000 0.000000
2455505.554747 304.000000 0.000000
2455506.041281 171.000000 0.000000
2455506.045383 284.000000 0.000000
2455506.050701 195.000000 0.000000
2455506.054764 304.000000 0.000000
2455506.620354 284.000000 0.000000
2455506.625661 195.000000 0.000000
2455506.629725 304.000000 0.000000
2455507.040884 171.000000 0.000000
2455507.044979 284.000000 0.000000
2455507.050285 195.000000 0.000000
2455507.054363 304.000000 0.000000
2455507.540190 171.000000 0.000000
2455507.544336 284.000000 0.000000
2455507.549636 195.000000 0.000000
2455507.553699 304.000000 0.000000
2455508.040227 171.000000 0.000000
2455508.043937 284.000000 0.000000
2455508.049382 195.000000 0.000000
2455508.053448 304.000000 0.000000
2455508.539436 171.000000 0.000000
2455508.543623 284.000000 0.000000
2455508.548944 195.000000 0.000000
2455508.552941 304.000000 0.000000
2455509.039515 171.000000 0.000000
2455509.043617 284.000000 0.000000
2455509.048922 195.000000 0.000000
2455509.052984 304.000000 0.000000
2455509.539468 171.000000 0.000000
2455509.543530 284.000000 0.000000
2455509.548953 195.000000 0.000000
2455509.552990 304.000000 0.000000
2455510.039095 171.000000 0.000000
2455510.043204 284.000000 0.000000
2455510.048514 195.000000 0.000000
2455510.052589 304.000000 0.000000
2455510.539171 171.000000 0.000000
2455510.543114 284.000000 0.000000
2455510.548379 195.000000 0.000000
2455510.552296 304.000000 0.000000
2455511.039000 171.000000 0.000000
2455511.043038 284.000000 0.000000
2455511.048294 195.000000 0.000000
2455511.052320 304.000000 0.000000
2455511.539106 171.000000 0.000000
2455511.543148 284.000000 0.000000
2455511.548391 195.000000 0.000000
2455511.552357 304.000000 0.000000
2455512.039078 171.000000 0.000000
2455512.043110 284.000000 0.000000
2455512.048351 195.000000 0.000000
2455512.052345 304.000000 0.000000
2455512.539113 171.000000 0.000000
2455512.543201 284.000000 0.000000
2455512.548466 195.000000 0.000000
2455512.552341 304.000000 0.000000
2455513.039019 171.000000 0.000000
2455513.043061 284.000000 0.000000
2455513.048304 195.000000 0.000000
2455513.541719 171.000000 0.000000
2455513.545717 284.000000 0.000000
2455513.550988 195.000000 0.000000
2455513.554994 304.000000 0.000000
2455514.041261 171.000000 0.000000
2455514.045438 284.000000 0.000000
2455514.050701 195.000000 0.000000
2455514.054710 304.000000 0.000000
2455514.541230 171.000000 0.000000
2455514.545347 284.000000 0.000000
2455514.550680 195.000000 0.000000
2455514.554691 304.000000 0.000000
2455515.041344 171.000000 0.000000
2455515.045383 284.000000 0.000000
2455515.050632 195.000000 0.000000
2455515.054631 304.000000 0.000000
2455515.540899 171.000000 0.000000
2455515.544939 284.000000 0.000000
2455515.550207 195.000000 0.000000
2455515.554220 304.000000 0.000000
2455516.041209 171.000000 0.000000
2455516.045265 284.000000 0.000000
2455516.050528 195.000000 0.000000
2455516.545015 284.000000 0.000000
2455516.550345 195.000000 0.000000
2455516.554350 304.000000 0.000000
2455517.040846 171.000000 0.000000
2455517.050304 195.000000 0.000000
2455517.054310 304.000000 0.000000
2455517.541738 171.000000 0.000000
2455517.551021 195.000000 0.000000
2455517.555027 304.000000 0.000000
2455518.041703 171.000000 0.000000
2455518.045738 284.000000 0.000000
2455518.050983 195.000000 0.000000
2455518.541622 171.000000 0.000000
2455518.545666 284.000000 0.000000
2455518.550915 195.000000 0.000000
2455518.554919 304.000000 0.000000
