# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2458914.041822 147015443568.000000 171.000000 71574294.123522 97598.751651
2458914.045927 147015649543.000000 284.000000 1294094.357509 97520.013475
2458914.055293 147015857683.000000 304.000000 9741223.047152 98193.429607
2458914.541787 147030609183.000000 171.000000 72589982.668620 97633.558103
2458914.545911 147030820534.000000 284.000000 1319624.650900 97370.388309
2458914.551229 147030820534.000000 195.000000 27923252.904047 97746.066159
2458914.555280 147031035059.000000 304.000000 9925531.487564 98335.349726
2458915.041062 147045828277.000000 171.000000 72341592.519002 97617.403276
2458915.045161 147046031515.000000 284.000000 1320189.915375 97418.267119
2458915.050463 147046031515.000000 195.000000 28005390.736009 97721.446182
2458915.054513 147046252434.000000 304.000000 9916638.410943 98315.938478
2458915.540894 147061095795.000000 171.000000 72715561.626328 97509.352072
2458915.550286 147061305426.000000 195.000000 28284028.883111 97675.057706
2458915.554352 147061517221.000000 304.000000 10015593.897577 98199.070611
2458916.040488 147076402253.000000 171.000000 72918036.116011 97522.188189
2458916.049890 147076619241.000000 195.000000 28354352.112370 97673.720647
2458916.053964 147076837938.000000 304.000000 10030786.964611 98186.355719
2458916.539503 147091770375.000000 171.000000 72463335.001687 97499.148451
2458916.543592 147091978678.000000 284.000000 1344367.260102 97351.543360
2458916.548888 147091978678.000000 195.000000 28582109.820949 97633.843823
2458916.552975 147092204758.000000 304.000000 10149647.123071 98140.322226
2458917.039693 147107189961.000000 171.000000 72079439.700441 97444.215148
2458917.043799 147107405648.000000 284.000000 1354590.058711 97354.636055
2458917.049102 147107405648.000000 195.000000 28251384.536188 97663.186095
2458917.053153 147107608273.000000 304.000000 9941201.728741 97998.113322
2458917.539061 147122650306.000000 171.000000 72434310.920767 97701.043994
2458917.543177 147122874237.000000 284.000000 1383200.859293 97217.696263
2458917.548449 147122874237.000000 195.000000 28458773.674477 97935.015129
2458917.552505 147123084658.000000 304.000000 9993372.712428 97989.037753
2458918.039248 147138171912.000000 171.000000 73166442.272742 97564.438258
2458918.043352 147138388394.000000 284.000000 1379032.554271 96914.384908
2458918.048652 147138388394.000000 195.000000 28438907.387258 97902.928945
2458918.052703 147138606654.000000 304.000000 10043485.675208 97695.173997
2458918.545955 147153949744.000000 284.000000 1445220.758634 96765.062975
2458918.555308 147154176644.000000 304.000000 10365706.511311 97398.585296
2458919.041894 147169361297.000000 171.000000 74766515.691169 97411.956177
2458919.046009 147169578940.000000 284.000000 1417329.900056 96663.495421
2458919.055373 147169782993.000000 304.000000 10181533.811738 97367.803063
2458919.540520 147185034189.000000 171.000000 75172451.074584 97412.467555
2458919.544667 147185245063.000000 284.000000 1410147.119083 96645.132493
2458919.549963 147185245063.000000 195.000000 28860799.478662 97716.286659
2458919.554019 147185458099.000000 304.000000 10331856.724847 126777.951571
2458920.040719 147200744108.000000 171.000000 73737037.073843 97331.562310
2458920.044817 147200964310.000000 284.000000 1385443.803780 96501.156341
2458920.050120 147200964310.000000 195.000000 28559016.847580 97576.181582
2458920.054184 147201186674.000000 304.000000 10070142.638864 97231.158458
2458920.541713 147216522865.000000 171.000000 73960611.166217 97166.836711
2458920.545821 147216752412.000000 284.000000 1375475.498813 96401.169089
2458920.551116 147216752412.000000 195.000000 28457250.835414 97550.092646
2458920.555187 147216968300.000000 304.000000 9990985.322119 97116.206476
2458921.041835 147232353357.000000 171.000000 74203091.282955 96980.542718
2458921.045958 147232576726.000000 284.000000 1397592.784726 96265.028921
2458921.051258 147232576726.000000 195.000000 28301824.584572 97347.741080
2458921.055310 147232786416.000000 304.000000 10079105.562013 97006.296898
2458921.541465 147248233394.000000 171.000000 73877580.362323 96845.280861
2458921.545567 147248450837.000000 284.000000 1387454.972801 96153.994394
2458921.550860 147248450837.000000 195.000000 28553808.509392 97183.843567
2458921.554916 147248670176.000000 304.000000 10066640.336923 96791.656955
2458922.041107 147264160425.000000 171.000000 74135048.897984 96803.736015
2458922.045226 147264387794.000000 284.000000 1385344.776609 96065.324607
2458922.050526 147264387794.000000 195.000000 28303604.168404 97082.742794
2458922.054588 147264601199.000000 304.000000 10050764.216043 96745.082562
2458922.541713 147280146332.000000 171.000000 73713472.686904 96690.520924
2458922.545837 147280367997.000000 284.000000 1401638.985399 96038.043320
2458922.551141 147280367997.000000 195.000000 28493882.903168 97035.106930
2458922.555192 147280591593.000000 304.000000 9998643.346030 96731.250768
2458923.041966 147296186615.000000 171.000000 72469480.171376 96674.239764
2458923.046064 147296418582.000000 284.000000 1375747.834862 95990.465185
2458923.051363 147296418582.000000 195.000000 28256998.343181 96950.017945
2458923.055439 147296636694.000000 304.000000 9922145.208812 96639.706092
2458923.545721 147312502083.000000 284.000000 1381672.946053 95922.010669
2458923.551016 147312502083.000000 195.000000 28658525.778993 96915.161843
2458923.555071 147312730711.000000 304.000000 9998446.420246 96621.306809
2458924.041814 147328422894.000000 171.000000 75380977.069696 96629.580003
2458924.045917 147328659892.000000 284.000000 1381432.995035 95897.103030
2458924.051211 147328659892.000000 195.000000 28329809.796097 96848.648325
2458924.055262 147328883202.000000 304.000000 10000485.613664 96581.539213
2458924.541130 147344620918.000000 171.000000 74683671.132409 96535.943668
2458924.550540 147344852772.000000 195.000000 28678783.470219 96782.632595
2458924.554602 147345070837.000000 304.000000 10100236.776224 126757.699202
2458925.040799 147360877542.000000 171.000000 74275834.697972 96614.518615
2458925.044902 147361104235.000000 284.000000 1369193.528426 95849.079293
2458925.050199 147361104235.000000 195.000000 28675263.046608 96736.863986
2458925.054284 147361333157.000000 304.000000 10005158.151840 96496.457369
2458925.539772 147377183515.000000 171.000000 74582327.534172 96675.821644
2458925.543899 147377421145.000000 284.000000 1378861.686008 95932.886251
2458925.549163 147377421145.000000 195.000000 28857253.091246 96779.248899
2458925.553217 147377645028.000000 304.000000 10037755.693033 96546.052027
2458926.040033 147393560707.000000 171.000000 77575891.270068 96700.377235
2458926.044135 147393777470.000000 284.000000 1394978.665088 95945.313499
2458926.049430 147393777470.000000 195.000000 29233827.646673 96784.235624
2458926.053507 147394012340.000000 304.000000 9994838.313424 96531.173307
2458926.541721 147409966266.000000 171.000000 76623529.862023 96734.548525
2458926.545772 147410194089.000000 284.000000 1390668.240278 96008.211987
2458926.551002 147410194089.000000 195.000000 29034923.290121 96915.146315
2458926.554993 147410424048.000000 304.000000 10178295.588467 96572.750368
2458927.041921 147426452163.000000 171.000000 76965610.011835 96756.997526
2458927.045954 147426675127.000000 284.000000 1392684.256844 96104.877325
2458927.051188 147426675127.000000 195.000000 29285776.269581 96931.418936
2458927.055175 147426900229.000000 304.000000 10152495.327457 96583.012423
2458927.541897 147442973663.000000 171.000000 76347614.003400 96851.216854
2458927.545929 147443207793.000000 284.000000 1391756.406398 96108.694932
2458927.551176 147443207793.000000 195.000000 29425568.299592 96993.460862
2458927.555165 147443428087.000000 304.000000 10142917.273523 126913.455889
2458928.041998 147459565042.000000 171.000000 78321937.164425 96987.243430
2458928.046048 147459794379.000000 284.000000 1393379.441278 96221.452640
2458928.055268 147460025877.000000 304.000000 10168851.767962 96766.332641
2458928.541710 147476195713.000000 171.000000 75546240.922044 97065.329416
2458928.545816 147476436271.000000 284.000000 1412638.826085 96278.898213
2458928.555173 147476662984.000000 304.000000 10251204.301455 96891.964354
2458929.041866 147492898177.000000 171.000000 76744442.883392 97155.326690
2458929.045966 147493133954.000000 284.000000 1435594.906690 96296.328019
2458929.051262 147493133954.000000 195.000000 29864262.227133 97350.028369
2458929.055319 147493355886.000000 304.000000 10227380.621706 96905.998592
2458929.541954 147509656039.000000 171.000000 75414609.771414 97295.103833
2458929.546059 147509887022.000000 284.000000 1379796.574983 96688.103073
2458929.551362 147509887022.000000 195.000000 29426426.867087 97544.659960
2458929.555438 147510120161.000000 304.000000 10096145.103723 97319.240436
2458930.041246 147526452003.000000 171.000000 74523140.186877 97397.048514
2458930.045338 147526694169.000000 284.000000 1352470.939903 96772.730829
2458930.050661 147526694169.000000 195.000000 28226002.943540 97580.542918
2458930.054723 147526922492.000000 304.000000 10079217.256967 97355.873160
2458930.540606 147543331877.000000 171.000000 74101322.086830 97548.005530
2458930.544708 147543569187.000000 284.000000 1368652.726667 96833.936940
2458930.550009 147543569187.000000 195.000000 28696675.982027 97778.493467
2458930.554060 147543792655.000000 304.000000 10008399.703875 97392.261143
2458931.040674 147560260573.000000 171.000000 74455788.192072 97724.889789
2458931.044791 147560492972.000000 284.000000 1329135.388919 96780.618222
2458931.050106 147560492972.000000 195.000000 28530486.339584 97837.059573
2458931.054159 147560727542.000000 304.000000 9916869.850048 97529.067175
2458931.540150 147577234109.000000 171.000000 73689339.776411 97754.966078
2458931.544280 147577477547.000000 284.000000 1329654.424605 96929.180278
2458931.549576 147577477547.000000 195.000000 28587031.639948 98032.846857
2458932.040323 147594279559.000000 171.000000 73530008.843392 97908.330020
2458932.044454 147594517972.000000 284.000000 1328331.848402 96871.320661
2458932.049766 147594517972.000000 195.000000 28686702.612980 98099.725716
2458932.541710 147611375191.000000 171.000000 74788463.317081 97992.611624
2458932.545829 147611624496.000000 284.000000 1362611.293415 96846.688613
2458932.551130 147611624496.000000 195.000000 28581699.561319 98228.642390
2458932.555182 147611859922.000000 304.000000 9877823.780810 97546.253110
2458933.041865 147628546304.000000 171.000000 74864881.773564 98081.748347
2458933.046003 147628790358.000000 284.000000 1353995.813895 96832.277372
2458933.051309 147628790358.000000 195.000000 29282628.463914 98245.455420
2458933.055366 147629020533.000000 304.000000 10019230.938521 97541.166494
2458933.541151 147645769265.000000 171.000000 74759449.898669 98395.327126
2458933.545254 147646007981.000000 284.000000 1365781.644310 96880.604494
2458933.550554 147646007981.000000 195.000000 29196358.783020 98332.943736
2458933.554608 147646248849.000000 304.000000 10057105.158223 97525.172390
2458934.041103 147663051693.000000 171.000000 75055453.362758 98395.567754
2458934.045202 147663284982.000000 284.000000 1360014.200476 96866.537622
2458934.050525 147663284982.000000 195.000000 29742732.816650 98559.989604
2458934.054576 147663520423.000000 304.000000 10187500.909640 97483.713889
2458934.540963 147680384128.000000 171.000000 75775749.755600 98608.302178
2458934.544686 147680627829.000000 284.000000 1394099.638410 96867.156117
2458934.549982 147680627829.000000 195.000000 29015745.829428 98661.528883
2458934.554035 147680873588.000000 304.000000 10072108.510540 97485.422598
2458935.040426 147697788326.000000 171.000000 74594909.773731 98608.040651
2458935.044529 147698026301.000000 284.000000 1338009.824555 96859.898480
2458935.049824 147698026301.000000 195.000000 28302251.652554 98757.265263
2458935.053878 147698282240.000000 304.000000 9937657.540391 97554.264405
2458935.539781 147715253088.000000 171.000000 75651618.732133 98586.887338
2458935.543879 147715501015.000000 284.000000 1349632.868928 96857.155987
2458935.549201 147715501015.000000 195.000000 27969818.641360 98873.410219
2458935.553259 147715735190.000000 304.000000 9899884.056974 97561.845413
2458936.039974 147732782329.000000 171.000000 74414315.732160 98449.258372
2458936.044078 147733024158.000000 284.000000 1320249.217916 96882.065310
2458936.049381 147733024158.000000 195.000000 27727387.619049 98894.844836
2458936.053433 147733268137.000000 304.000000 9804469.473769 97459.044337
2458936.541727 147750362924.000000 171.000000 72284240.739560 98358.885338
2458936.545828 147750614646.000000 284.000000 1308246.759227 96830.899278
2458936.551112 147750614646.000000 195.000000 27265120.874896 98865.128963
2458936.555162 147750852393.000000 304.000000 9815007.074195 97544.489958
2458937.041691 147768013216.000000 171.000000 72346017.922802 98227.282390
2458937.045419 147768258434.000000 284.000000 1304869.055504 96813.640155
2458937.050710 147768258434.000000 195.000000 27571228.648997 98748.659594
2458937.054770 147768505800.000000 304.000000 9727222.555383 97531.406783
2458937.541270 147785718708.000000 171.000000 72298242.978715 98174.924925
2458937.545379 147785972951.000000 284.000000 1318902.596298 96862.022772
2458937.550670 147785972951.000000 195.000000 27814361.097006 98711.966568
2458937.554720 147786213802.000000 304.000000 9838835.014097 97463.604808
2458938.040852 147803495097.000000 171.000000 72618646.235832 98156.203990
2458938.044948 147803742802.000000 284.000000 1345231.890590 96877.077197
2458938.050432 147803742802.000000 195.000000 28237965.896878 98692.354716
